,ticker,dividend,close_price,dividend_yield
2010-08-24 00:00:00,KCAR,0.36,8.5,4.24
2011-03-28 00:00:00,KCAR,0.38,9.75,3.9
2011-08-24 00:00:00,KCAR,0.4,10.2,3.92
2012-03-22 00:00:00,KCAR,0.36,10.1,3.56
2012-08-24 00:00:00,KCAR,0.43,17.0,2.53
2013-03-22 00:00:00,KCAR,0.39,16.0,2.44
2013-08-22 00:00:00,KCAR,0.37,12.5,2.96
2014-03-10 00:00:00,KCAR,0.26,10.4,2.5
2014-08-25 00:00:00,KCAR,0.25,12.3,2.03
2015-03-10 00:00:00,KCAR,0.22,10.8,2.04
2015-08-26 00:00:00,KCAR,0.21,9.25,2.27
2016-03-10 00:00:00,KCAR,0.24,9.1,2.64
2016-08-25 00:00:00,KCAR,0.3,12.7,2.36
2017-03-13 00:00:00,KCAR,0.72,15.9,4.53
2003-04-02 00:00:00,KCE,2.0,4.3474,46.0
2004-04-02 00:00:00,KCE,0.15,10.0145,1.5
2005-04-01 00:00:00,KCE,0.1,4.1533,2.41
2008-04-03 00:00:00,KCE,0.08,3.48,2.3
2010-03-29 00:00:00,KCE,0.15,6.4,2.34
2010-08-30 00:00:00,KCE,0.15,9.95,1.51
2011-04-01 00:00:00,KCE,0.3,7.85,3.82
2011-08-30 00:00:00,KCE,0.1,6.25,1.6
2012-03-30 00:00:00,KCE,0.1,5.55,1.8
2012-08-16 00:00:00,KCE,0.2,7.55,2.65
2013-04-01 00:00:00,KCE,0.35,16.0,2.19
2013-08-20 00:00:00,KCE,0.25,16.5,1.52
2014-03-28 00:00:00,KCE,0.5,29.25,1.71
2014-08-18 00:00:00,KCE,0.4,40.0,1.0
2015-03-20 00:00:00,KCE,0.7,55.0,1.27
2015-08-21 00:00:00,KCE,0.5,53.25,0.94
2016-03-25 00:00:00,KCE,1.0,81.5,1.23
2016-08-19 00:00:00,KCE,1.0,98.75,1.01
2017-03-24 00:00:00,KCE,1.1,105.0,1.05
2015-05-07 00:00:00,KCM,0.03,1.51,1.99
2016-05-10 00:00:00,KCM,0.01,1.1,0.91
2017-05-04 00:00:00,KCM,0.0076,1.06,0.72
2001-05-23 00:00:00,KDH,0.1,6.5,1.54
2003-04-08 00:00:00,KDH,3.0,26.75,11.21
2003-08-27 00:00:00,KDH,1.0,24.0,4.17
2004-04-05 00:00:00,KDH,1.0,27.5,3.64
2004-09-02 00:00:00,KDH,0.5,24.2,2.07
2005-04-04 00:00:00,KDH,1.5,25.25,5.94
2005-09-02 00:00:00,KDH,0.75,25.0,3.0
2006-04-04 00:00:00,KDH,1.0,24.9,4.02
2007-04-04 00:00:00,KDH,1.0,30.5,3.28
2008-04-01 00:00:00,KDH,4.15,38.25,10.85
2009-03-27 00:00:00,KDH,0.5,17.7,2.82
2010-04-02 00:00:00,KDH,0.5,24.5,2.04
2011-03-30 00:00:00,KDH,0.5,37.0,1.35
2012-05-04 00:00:00,KDH,2.0,42.0,4.76
2009-11-26 00:00:00,KIAT,0.2,4.82,4.15
2010-03-25 00:00:00,KIAT,0.25,6.05,4.13
2010-08-20 00:00:00,KIAT,0.25,23.6,1.06
2011-03-25 00:00:00,KIAT,0.35,16.4,2.13
2011-08-22 00:00:00,KIAT,0.25,13.5,1.85
2012-03-27 00:00:00,KIAT,0.25,12.4,2.02
2012-08-21 00:00:00,KIAT,0.25,9.6,2.6
2013-03-21 00:00:00,KIAT,0.25,9.65,2.59
2013-08-22 00:00:00,KIAT,0.25,7.95,3.14
2014-03-11 00:00:00,KIAT,0.1,6.45,1.55
2014-08-19 00:00:00,KIAT,0.1,6.9,1.45
2015-04-22 00:00:00,KIAT,0.02,1.14,1.75
2015-08-25 00:00:00,KIAT,0.01,1.03,0.97
2016-03-23 00:00:00,KIAT,0.03,0.74,4.05
2016-08-25 00:00:00,KIAT,0.01,0.7,1.43
2017-03-01 00:00:00,KIAT,0.03,0.7,4.29
2004-05-13 00:00:00,KKC,1.0,11.9763,8.35
2005-04-01 00:00:00,KKC,0.8,9.6136,8.32
2006-04-07 00:00:00,KKC,0.45,7.5769,5.94
2008-11-17 00:00:00,KKC,0.5,1.8683,26.76
2010-08-20 00:00:00,KKC,0.2,5.25,3.81
2011-03-08 00:00:00,KKC,0.2,7.6,2.63
2013-03-05 00:00:00,KKC,0.2,5.3,3.77
2014-12-29 00:00:00,KKC,0.5,3.38,14.79
2016-03-08 00:00:00,KKC,0.15,3.52,4.26
2017-04-27 00:00:00,KKC,0.1,2.58,3.88
2016-05-03 00:00:00,KOOL,0.02,1.7,1.18
2016-08-22 00:00:00,KOOL,0.03,4.92,0.61
2017-04-27 00:00:00,KOOL,0.0454,4.32,1.05
2006-02-02 00:00:00,KSL,0.16,10.0,1.6
2007-03-06 00:00:00,KSL,0.22,9.65,2.28
2008-03-03 00:00:00,KSL,0.22,14.4,1.53
2009-03-05 00:00:00,KSL,0.22,6.25,3.52
2010-03-10 00:00:00,KSL,0.15,13.9,1.08
2011-03-04 00:00:00,KSL,0.07,13.5,0.52
2012-03-05 00:00:00,KSL,0.5,14.3,3.5
2013-03-05 00:00:00,KSL,0.5,15.3,3.27
2014-03-04 00:00:00,KSL,0.35,13.2,2.65
2015-03-12 00:00:00,KSL,0.0811111,6.4,1.27
2016-03-08 00:00:00,KSL,0.0555556,3.96,1.4
2017-03-03 00:00:00,KSL,0.1,6.65,1.5
2014-05-26 00:00:00,KTIS,0.3,9.9,3.03
2015-04-29 00:00:00,KTIS,0.18,10.0,1.8
2016-04-29 00:00:00,KTIS,0.1,7.05,1.42
2017-05-02 00:00:00,KTIS,0.1,7.1,1.41
2001-06-13 00:00:00,KWC,1.0,25.0,4.0
2002-04-30 00:00:00,KWC,1.0,30.0,3.33
2003-04-11 00:00:00,KWC,1.0,22.1,4.52
2004-04-07 00:00:00,KWC,1.5,41.5,3.61
2005-04-12 00:00:00,KWC,1.75,46.0,3.8
2006-04-10 00:00:00,KWC,1.75,43.0,4.07
2007-04-04 00:00:00,KWC,1.75,43.0,4.07
2008-05-06 00:00:00,KWC,1.9,39.0,4.87
2009-05-14 00:00:00,KWC,1.9,35.0,5.43
2010-04-29 00:00:00,KWC,2.5,45.5,5.49
2011-04-28 00:00:00,KWC,3.5,66.0,5.3
2012-05-02 00:00:00,KWC,4.2,85.0,4.94
2013-05-03 00:00:00,KWC,5.0,147.0,3.4
2014-05-09 00:00:00,KWC,5.5,212.0,2.59
2015-04-30 00:00:00,KWC,5.5,180.0,3.06
2016-05-11 00:00:00,KWC,5.5,189.0,2.91
2017-04-27 00:00:00,KWC,7.0,226.0,3.1
2001-02-06 00:00:00,KYE,7.25,74.5,9.73
2001-08-15 00:00:00,KYE,2.25,62.0,3.63
2002-08-14 00:00:00,KYE,3.55,60.5,5.87
2003-08-13 00:00:00,KYE,4.65,88.0,5.28
2004-08-13 00:00:00,KYE,1.6,52.5,3.05
2005-08-09 00:00:00,KYE,4.5,62.0,7.26
2006-08-09 00:00:00,KYE,4.81,64.0,7.52
2007-08-07 00:00:00,KYE,0.56,52.5,1.07
2008-08-07 00:00:00,KYE,1.6,38.0,4.21
2009-07-30 00:00:00,KYE,9.7,73.0,13.29
2010-08-03 00:00:00,KYE,21.25,252.0,8.43
2011-08-04 00:00:00,KYE,14.25,227.0,6.28
2012-08-01 00:00:00,KYE,15.82,244.0,6.48
2013-08-02 00:00:00,KYE,19.55,304.0,6.43
2014-08-05 00:00:00,KYE,11.5,275.0,4.18
2015-07-31 00:00:00,KYE,21.07,307.0,6.86
2016-08-02 00:00:00,KYE,19.14,329.0,5.82
2001-04-09 00:00:00,LEE,6.0,1.6167,371.13
2001-10-17 00:00:00,LEE,2.5,1.4917,167.59
2002-04-05 00:00:00,LEE,5.0,2.6,192.31
2002-09-03 00:00:00,LEE,0.9,2.4533,36.69
2003-04-08 00:00:00,LEE,0.8,2.3333,34.29
2003-11-12 00:00:00,LEE,0.72,6.2,11.61
2004-04-05 00:00:00,LEE,0.09,3.54,2.54
2004-11-26 00:00:00,LEE,0.05,2.98,1.68
2005-04-05 00:00:00,LEE,0.09,3.22,2.8
2005-10-04 00:00:00,LEE,0.09,3.14,2.87
2006-04-03 00:00:00,LEE,0.11,2.86,3.85
2006-10-31 00:00:00,LEE,0.11,3.38,3.25
2007-04-03 00:00:00,LEE,0.19,3.46,5.49
2007-10-30 00:00:00,LEE,0.12,3.62,3.31
2008-04-03 00:00:00,LEE,0.14,3.1,4.52
2008-10-28 00:00:00,LEE,0.06,2.36,2.54
2009-04-03 00:00:00,LEE,0.06,2.12,2.83
2010-04-02 00:00:00,LEE,0.36,4.1,8.78
2011-04-04 00:00:00,LEE,0.21,3.28,6.4
2012-03-16 00:00:00,LEE,0.21,4.14,5.07
2013-03-27 00:00:00,LEE,0.21,3.58,5.87
2014-03-26 00:00:00,LEE,0.22,3.1,7.1
2015-03-26 00:00:00,LEE,0.17,3.04,5.59
2016-03-29 00:00:00,LEE,0.12,2.8,4.29
2017-03-24 00:00:00,LEE,0.24,3.26,7.36
2002-08-27 00:00:00,LH,0.7,7.0,10.0
2003-05-06 00:00:00,LH,0.1,7.35,1.36
2003-08-26 00:00:00,LH,0.2,10.4,1.92
2003-11-26 00:00:00,LH,0.25,11.1,2.25
2004-04-30 00:00:00,LH,0.7,11.5,6.09
2004-08-25 00:00:00,LH,0.3,8.65,3.47
2005-04-22 00:00:00,LH,0.3,7.85,3.82
2005-08-25 00:00:00,LH,0.25,7.25,3.45
2006-05-04 00:00:00,LH,0.25,8.35,2.99
2006-08-25 00:00:00,LH,0.17,7.0,2.43
2007-05-03 00:00:00,LH,0.15,6.95,2.16
2007-08-24 00:00:00,LH,0.12,6.8,1.76
2008-05-06 00:00:00,LH,0.25,9.0,2.78
2008-08-19 00:00:00,LH,0.15,6.95,2.16
2009-05-04 00:00:00,LH,0.12,3.84,3.13
2009-08-21 00:00:00,LH,0.16,6.25,2.56
2009-11-23 00:00:00,LH,0.08,6.25,1.28
2010-05-06 00:00:00,LH,0.1,5.45,1.83
2010-08-24 00:00:00,LH,0.16,6.5,2.46
2011-04-29 00:00:00,LH,0.18,6.75,2.67
2011-08-23 00:00:00,LH,0.17,6.95,2.45
2012-05-02 00:00:00,LH,0.23,7.95,2.89
2012-08-24 00:00:00,LH,0.2,8.8,2.27
2012-11-23 00:00:00,LH,0.1,8.9,1.12
2013-04-26 00:00:00,LH,0.15,13.0,1.15
2013-08-26 00:00:00,LH,0.25,10.1,2.48
2014-04-29 00:00:00,LH,0.15,11.1,1.35
2014-08-27 00:00:00,LH,0.25,11.0,2.27
2015-04-29 00:00:00,LH,0.4,9.95,4.02
2015-08-26 00:00:00,LH,0.25,7.85,3.18
2016-04-29 00:00:00,LH,0.35,8.75,4.0
2016-08-24 00:00:00,LH,0.35,10.0,3.5
2017-05-05 00:00:00,LH,0.3,10.1,2.97
2008-02-26 00:00:00,LHK,0.07,2.22,3.15
2008-06-27 00:00:00,LHK,0.07,2.0,3.5
2008-11-26 00:00:00,LHK,0.04,0.96,4.17
2010-06-28 00:00:00,LHK,0.15,2.96,5.07
2011-06-10 00:00:00,LHK,0.22,3.34,6.59
2012-06-08 00:00:00,LHK,0.14,2.76,5.07
2012-11-26 00:00:00,LHK,0.1,3.34,2.99
2013-06-07 00:00:00,LHK,0.12,4.16,2.88
2013-11-25 00:00:00,LHK,0.12,3.6,3.33
2014-06-12 00:00:00,LHK,0.1,3.52,2.84
2014-11-24 00:00:00,LHK,0.11,3.56,3.09
2015-06-15 00:00:00,LHK,0.1,3.42,2.92
2015-11-27 00:00:00,LHK,0.1,3.04,3.29
2016-06-13 00:00:00,LHK,0.14,3.14,4.46
2016-11-24 00:00:00,LHK,0.14,3.44,4.07
2017-06-15 00:00:00,LHK,0.2,4.6,4.35
2004-04-01 00:00:00,LOXLEY,0.1,4.58,2.18
2005-04-01 00:00:00,LOXLEY,0.05,3.34,1.5
2007-03-30 00:00:00,LOXLEY,0.05,1.61,3.11
2011-03-21 00:00:00,LOXLEY,0.05,2.54,1.97
2012-03-12 00:00:00,LOXLEY,0.075,3.66,2.05
2013-03-20 00:00:00,LOXLEY,0.1,7.85,1.27
2014-03-12 00:00:00,LOXLEY,0.095,4.04,2.35
2015-03-13 00:00:00,LOXLEY,0.1,4.66,2.15
2016-03-22 00:00:00,LOXLEY,0.05,2.56,1.95
2017-03-20 00:00:00,LOXLEY,0.07,3.22,2.17
2016-04-29 00:00:00,LPH,0.15,8.1,1.85
2017-04-28 00:00:00,LPH,0.2,9.05,2.21
2003-04-01 00:00:00,LPN,1.0,2.0683,48.35
2004-03-12 00:00:00,LPN,2.5,3.7311,67.0
2005-04-04 00:00:00,LPN,0.2,3.3,6.06
2006-03-31 00:00:00,LPN,0.22,4.22,5.21
2006-08-22 00:00:00,LPN,0.08,4.5,1.78
2007-04-03 00:00:00,LPN,0.18,5.85,3.08
2007-08-15 00:00:00,LPN,0.1,7.4,1.35
2008-04-01 00:00:00,LPN,0.22,7.8,2.82
2008-08-18 00:00:00,LPN,0.14,5.5,2.55
2009-04-02 00:00:00,LPN,0.2715,2.62,10.36
2009-08-18 00:00:00,LPN,0.16,6.05,2.64
2010-03-03 00:00:00,LPN,0.34,7.25,4.69
2010-08-17 00:00:00,LPN,0.18,8.7,2.07
2011-03-01 00:00:00,LPN,0.38,9.25,4.11
2011-08-16 00:00:00,LPN,0.21,10.4,2.02
2012-03-01 00:00:00,LPN,0.44,14.7,2.99
2012-08-21 00:00:00,LPN,0.23,16.6,1.39
2013-02-28 00:00:00,LPN,0.53,25.25,2.1
2013-08-20 00:00:00,LPN,0.26,22.2,1.17
2014-02-27 00:00:00,LPN,0.58,15.9,3.65
2014-08-20 00:00:00,LPN,0.26,22.6,1.15
2015-02-24 00:00:00,LPN,0.54,20.9,2.58
2015-08-19 00:00:00,LPN,0.3,16.0,1.88
2016-02-23 00:00:00,LPN,0.6,13.8,4.35
2016-08-16 00:00:00,LPN,0.3,13.0,2.31
2017-02-21 00:00:00,LPN,0.6,12.7,4.72
2001-04-02 00:00:00,LRH,2.0,9.3115,21.48
2002-04-02 00:00:00,LRH,2.5,17.8082,14.04
2002-08-20 00:00:00,LRH,2.5,19.0885,13.1
2003-04-03 00:00:00,LRH,2.0,17.9246,11.16
2004-04-05 00:00:00,LRH,2.0,25.6066,7.81
2005-03-31 00:00:00,LRH,2.0,23.0459,8.68
2007-04-30 00:00:00,LRH,2.5,37.2459,6.71
2008-04-29 00:00:00,LRH,2.8,50.0,5.6
2009-04-30 00:00:00,LRH,2.2,26.25,8.38
2010-05-04 00:00:00,LRH,2.2,39.25,5.61
2011-05-04 00:00:00,LRH,10.0,77.0,12.99
2013-05-02 00:00:00,LRH,0.125,43.5,0.29
2014-04-30 00:00:00,LRH,0.34,31.0,1.1
2015-05-07 00:00:00,LRH,0.125,27.5,0.45
2016-05-04 00:00:00,LRH,0.36,24.5,1.47
2016-08-25 00:00:00,LRH,0.12,25.5,0.47
2017-04-27 00:00:00,LRH,0.26,27.75,0.94
2001-03-09 00:00:00,LST,1.0,1.55,64.52
2001-08-20 00:00:00,LST,0.5,1.725,28.99
2001-11-15 00:00:00,LST,0.5,1.59,31.45
2002-03-14 00:00:00,LST,0.5,1.68,29.76
2003-03-10 00:00:00,LST,1.0,1.7,58.82
2003-08-18 00:00:00,LST,1.0,2.5,40.0
2004-03-24 00:00:00,LST,1.0,2.675,37.38
2004-08-23 00:00:00,LST,0.05,2.3,2.17
2005-04-01 00:00:00,LST,0.025,2.02,1.24
2006-03-31 00:00:00,LST,0.03,1.38,2.17
2007-04-02 00:00:00,LST,0.2,2.04,9.8
2008-04-02 00:00:00,LST,0.1,2.74,3.65
2009-05-06 00:00:00,LST,0.2,3.14,6.37
2010-05-07 00:00:00,LST,0.25,3.74,6.68
2011-05-09 00:00:00,LST,0.15,4.28,3.5
2012-05-09 00:00:00,LST,0.08,3.84,2.08
2013-05-02 00:00:00,LST,0.2,4.44,4.5
2014-04-30 00:00:00,LST,0.2,4.34,4.61
2015-04-30 00:00:00,LST,0.2,4.34,4.61
2016-05-03 00:00:00,LST,0.15,4.04,3.71
2017-05-04 00:00:00,LST,0.1,6.25,1.6
2001-01-04 00:00:00,LTX,1.5,26.5,5.66
2001-06-28 00:00:00,LTX,1.5,31.5,4.76
2001-12-26 00:00:00,LTX,1.5,33.5,4.48
2002-07-05 00:00:00,LTX,1.5,46.0,3.26
2002-12-26 00:00:00,LTX,1.25,40.75,3.07
2003-07-04 00:00:00,LTX,1.25,42.0,2.98
2003-12-29 00:00:00,LTX,1.25,48.0,2.6
2004-06-30 00:00:00,LTX,1.25,46.0,2.72
2004-12-28 00:00:00,LTX,1.25,43.75,2.86
2005-06-30 00:00:00,LTX,1.25,40.5,3.09
2005-12-29 00:00:00,LTX,1.25,40.5,3.09
2006-07-04 00:00:00,LTX,1.25,40.0,3.13
2006-12-27 00:00:00,LTX,1.25,37.5,3.33
2007-07-02 00:00:00,LTX,1.25,36.0,3.47
2007-12-28 00:00:00,LTX,1.25,28.0,4.46
2008-06-30 00:00:00,LTX,1.25,28.0,4.46
2008-12-26 00:00:00,LTX,1.25,24.0,5.21
2009-06-30 00:00:00,LTX,1.25,28.5,4.39
2009-12-28 00:00:00,LTX,1.25,35.0,3.57
2010-07-02 00:00:00,LTX,1.25,37.5,3.33
2010-12-29 00:00:00,LTX,1.25,41.0,3.05
2011-04-01 00:00:00,LTX,0.625,39.5,1.58
2011-10-06 00:00:00,LTX,1.25,42.5,2.94
2012-04-04 00:00:00,LTX,2.25,54.25,4.15
2012-10-05 00:00:00,LTX,1.25,49.5,2.53
2013-04-04 00:00:00,LTX,1.25,49.0,2.55
2013-10-07 00:00:00,LTX,1.25,47.75,2.62
2014-04-08 00:00:00,LTX,1.25,53.0,2.36
2014-10-10 00:00:00,LTX,1.25,71.0,1.76
2015-04-07 00:00:00,LTX,1.25,69.75,1.79
2015-07-07 00:00:00,LTX,0.625,70.0,0.89
2016-01-05 00:00:00,LTX,1.25,65.0,1.92
2016-07-06 00:00:00,LTX,1.25,67.0,1.87
2016-12-30 00:00:00,LTX,1.25,60.5,2.07
2014-05-06 00:00:00,M,1.6,57.25,2.79
2014-08-20 00:00:00,M,0.8,63.25,1.26
2015-04-30 00:00:00,M,1.0,57.0,1.75
2015-08-24 00:00:00,M,0.9,58.0,1.55
2016-04-28 00:00:00,M,1.0,53.5,1.87
2016-08-23 00:00:00,M,1.0,53.5,1.87
2017-05-04 00:00:00,M,1.1,60.5,1.82
2001-05-16 00:00:00,M-CHAI,0.5,5.2,9.62
2002-04-12 00:00:00,M-CHAI,0.75,10.5,7.14
2003-04-04 00:00:00,M-CHAI,1.25,19.0,6.58
2004-04-07 00:00:00,M-CHAI,1.1,21.5,5.12
2005-03-29 00:00:00,M-CHAI,1.0,18.0,5.56
2006-03-30 00:00:00,M-CHAI,1.5,27.5,5.45
2007-03-29 00:00:00,M-CHAI,1.5,36.25,4.14
2008-03-31 00:00:00,M-CHAI,1.1,28.5,3.86
2009-03-31 00:00:00,M-CHAI,1.5,23.8,6.3
2010-03-23 00:00:00,M-CHAI,1.6,33.0,4.85
2011-03-23 00:00:00,M-CHAI,2.1,44.0,4.77
2012-03-22 00:00:00,M-CHAI,2.67,89.0,3.0
2013-03-21 00:00:00,M-CHAI,3.7,152.5,2.43
2014-03-24 00:00:00,M-CHAI,3.87,163.5,2.37
2015-03-24 00:00:00,M-CHAI,3.0,176.0,1.7
2016-03-22 00:00:00,M-CHAI,4.2,238.0,1.76
2017-03-10 00:00:00,M-CHAI,4.4,282.0,1.56
2004-11-17 00:00:00,MACO,0.4,9.4,4.26
2005-03-30 00:00:00,MACO,0.24,7.95,3.02
2006-03-28 00:00:00,MACO,0.21,5.75,3.65
2007-03-30 00:00:00,MACO,0.22,3.34,6.59
2008-03-31 00:00:00,MACO,0.25,3.2,7.81
2009-03-10 00:00:00,MACO,0.2,1.9,10.53
2010-03-18 00:00:00,MACO,0.2,3.5,5.71
2011-01-05 00:00:00,MACO,0.25,4.34,5.76
2011-03-18 00:00:00,MACO,0.25,4.36,5.73
2011-11-22 00:00:00,MACO,0.25,6.35,3.94
2012-03-20 00:00:00,MACO,0.27,11.4,2.37
2012-08-23 00:00:00,MACO,0.2,8.15,2.45
2013-03-19 00:00:00,MACO,0.15,18.5,0.81
2013-08-26 00:00:00,MACO,0.2,8.15,2.45
2014-03-10 00:00:00,MACO,0.3,8.85,3.39
2014-08-14 00:00:00,MACO,0.25,17.2,1.45
2015-03-10 00:00:00,MACO,0.014,1.36,1.03
2015-08-17 00:00:00,MACO,0.018000000000000002,1.1,1.64
2016-03-15 00:00:00,MACO,0.03,1.11,2.7
2016-08-16 00:00:00,MACO,0.018000000000000002,1.47,1.22
2017-03-07 00:00:00,MACO,0.011,1.27,0.87
2003-03-28 00:00:00,MAJOR,2.0,14.2,14.08
2004-03-30 00:00:00,MAJOR,0.6,14.0,4.29
2005-03-11 00:00:00,MAJOR,0.05,12.4,0.4
2005-08-24 00:00:00,MAJOR,0.25,11.6,2.16
2006-03-09 00:00:00,MAJOR,0.39,16.7,2.34
2006-08-22 00:00:00,MAJOR,0.35,16.2,2.16
2007-03-07 00:00:00,MAJOR,0.43,16.3,2.64
2007-08-23 00:00:00,MAJOR,0.5,17.0,2.94
2008-04-11 00:00:00,MAJOR,0.55,18.1,3.04
2008-08-22 00:00:00,MAJOR,0.39,13.9,2.81
2009-04-09 00:00:00,MAJOR,0.25,6.4,3.91
2010-04-12 00:00:00,MAJOR,0.35,9.0,3.89
2010-08-23 00:00:00,MAJOR,0.2,12.7,1.57
2011-03-10 00:00:00,MAJOR,0.6,13.3,4.51
2011-08-25 00:00:00,MAJOR,0.43,16.4,2.62
2012-02-29 00:00:00,MAJOR,0.39,16.1,2.42
2012-08-24 00:00:00,MAJOR,0.39,17.9,2.18
2013-02-28 00:00:00,MAJOR,0.48,21.7,2.21
2013-08-23 00:00:00,MAJOR,0.5,19.5,2.56
2014-04-10 00:00:00,MAJOR,0.5,19.1,2.62
2014-08-21 00:00:00,MAJOR,0.5,22.0,2.27
2015-04-09 00:00:00,MAJOR,0.55,32.75,1.68
2015-08-20 00:00:00,MAJOR,0.55,31.75,1.73
2016-04-11 00:00:00,MAJOR,0.6,30.75,1.95
2016-08-25 00:00:00,MAJOR,0.6,32.0,1.88
2017-04-18 00:00:00,MAJOR,0.6,35.75,1.68
2001-03-13 00:00:00,MAKRO,1.75,58.0,3.02
2002-04-03 00:00:00,MAKRO,1.75,37.25,4.7
2002-06-21 00:00:00,MAKRO,3.0,49.5,6.06
2003-04-01 00:00:00,MAKRO,3.5,36.0,9.72
2003-11-25 00:00:00,MAKRO,1.25,39.0,3.21
2004-04-01 00:00:00,MAKRO,1.25,43.75,2.86
2004-08-24 00:00:00,MAKRO,1.0,49.5,2.02
2005-03-31 00:00:00,MAKRO,1.75,56.0,3.13
2005-10-03 00:00:00,MAKRO,5.0,63.0,7.94
2006-04-03 00:00:00,MAKRO,4.0,81.5,4.91
2006-08-21 00:00:00,MAKRO,1.5,71.5,2.1
2007-04-03 00:00:00,MAKRO,4.0,84.5,4.73
2007-08-21 00:00:00,MAKRO,2.25,85.0,2.65
2007-11-20 00:00:00,MAKRO,1.0,93.0,1.08
2008-04-03 00:00:00,MAKRO,2.0,100.0,2.0
2008-08-19 00:00:00,MAKRO,3.0,90.0,3.33
2008-11-19 00:00:00,MAKRO,1.0,62.0,1.61
2009-03-05 00:00:00,MAKRO,2.5,69.0,3.62
2009-08-19 00:00:00,MAKRO,2.0,72.5,2.76
2009-11-18 00:00:00,MAKRO,1.0,82.5,1.21
2010-03-09 00:00:00,MAKRO,2.75,91.75,3.0
2010-08-18 00:00:00,MAKRO,2.0,115.0,1.74
2010-11-23 00:00:00,MAKRO,1.25,147.5,0.85
2011-03-04 00:00:00,MAKRO,3.75,141.0,2.66
2011-08-23 00:00:00,MAKRO,3.25,248.0,1.31
2011-11-22 00:00:00,MAKRO,1.75,220.0,0.8
2012-03-08 00:00:00,MAKRO,5.5,318.0,1.73
2012-08-21 00:00:00,MAKRO,3.5,345.0,1.01
2012-11-16 00:00:00,MAKRO,1.75,430.0,0.41
2013-03-14 00:00:00,MAKRO,7.25,550.0,1.32
2013-11-18 00:00:00,MAKRO,0.5,33.75,1.48
2014-03-06 00:00:00,MAKRO,0.3,32.25,0.93
2014-08-18 00:00:00,MAKRO,0.35,40.5,0.86
2015-03-06 00:00:00,MAKRO,0.42,37.25,1.13
2015-08-20 00:00:00,MAKRO,0.4,38.5,1.04
2016-03-08 00:00:00,MAKRO,0.45,35.0,1.29
2016-08-19 00:00:00,MAKRO,0.36,35.5,1.01
2017-03-07 00:00:00,MAKRO,0.49,34.0,1.44
2012-11-21 00:00:00,MALEE,1.0,97.5,1.03
2013-04-04 00:00:00,MALEE,2.0,142.5,1.4
2013-08-23 00:00:00,MALEE,0.5,30.75,1.63
2014-05-02 00:00:00,MALEE,0.55,38.75,1.42
2014-08-19 00:00:00,MALEE,0.5,36.75,1.36
2015-04-30 00:00:00,MALEE,0.61,34.0,1.79
2015-08-25 00:00:00,MALEE,0.5,29.25,1.71
2016-04-28 00:00:00,MALEE,0.7,38.5,1.82
2016-08-23 00:00:00,MALEE,0.75,84.5,0.89
2017-05-04 00:00:00,MALEE,1.15,102.0,1.13
2001-04-02 00:00:00,MANRIN,4.69,13.0,36.08
2002-04-03 00:00:00,MANRIN,2.0,22.2,9.01
2003-04-02 00:00:00,MANRIN,1.0,20.4,4.9
2004-04-01 00:00:00,MANRIN,1.05,20.2,5.2
2005-04-12 00:00:00,MANRIN,1.0,18.9,5.29
2006-04-04 00:00:00,MANRIN,1.75,22.6,7.74
2007-04-10 00:00:00,MANRIN,1.9,26.0,7.31
2008-04-01 00:00:00,MANRIN,0.7,15.1,4.64
2011-03-28 00:00:00,MANRIN,0.5,11.5,4.35
2003-09-03 00:00:00,MATCH,0.2,11.2,1.79
2004-05-11 00:00:00,MATCH,0.05,8.0,0.63
2009-05-06 00:00:00,MATCH,0.1,1.88,5.32
2011-05-10 00:00:00,MATCH,0.02,2.04,0.98
2011-08-23 00:00:00,MATCH,0.05,2.02,2.48
2012-05-09 00:00:00,MATCH,0.04,2.0,2.0
2013-03-25 00:00:00,MATCH,0.06,4.14,1.45
2014-04-18 00:00:00,MATCH,0.1,3.08,3.25
2015-05-08 00:00:00,MATCH,0.055,2.58,2.13
2001-04-23 00:00:00,MATI,4.5,4.425,101.69
2002-04-02 00:00:00,MATI,3.5,6.3,55.56
2003-04-10 00:00:00,MATI,3.0,6.4,46.88
2004-04-02 00:00:00,MATI,4.5,11.0,40.91
2005-04-11 00:00:00,MATI,3.0,7.5,40.0
2006-05-02 00:00:00,MATI,0.35,12.7,2.76
2007-04-03 00:00:00,MATI,0.35,8.6,4.07
2008-05-02 00:00:00,MATI,0.45,8.95,5.03
2009-05-06 00:00:00,MATI,0.4,7.5,5.33
2010-05-07 00:00:00,MATI,0.25,6.9,3.62
2011-03-30 00:00:00,MATI,0.3,7.05,4.26
2012-05-04 00:00:00,MATI,0.25,6.2,4.03
2013-05-02 00:00:00,MATI,0.35,10.7,3.27
2014-05-02 00:00:00,MATI,0.4,8.0,5.0
2015-05-07 00:00:00,MATI,0.25,6.7,3.73
2007-04-03 00:00:00,MBAX,0.38,4.7,8.09
2007-08-23 00:00:00,MBAX,0.18,5.8,3.1
2008-03-28 00:00:00,MBAX,0.2,3.42,5.85
2009-04-27 00:00:00,MBAX,0.11,2.1,5.24
2009-08-21 00:00:00,MBAX,0.12,2.12,5.66
2010-04-28 00:00:00,MBAX,0.08,2.0,4.0
2012-09-17 00:00:00,MBAX,0.1,3.24,3.09
2013-04-26 00:00:00,MBAX,0.12,4.1,2.93
